Id,SalePrice
1461,125387.07954832035
1462,168782.5279334567
1463,183674.87075874576
1464,191699.4331247989
1465,193029.2540273577
1466,176282.17534377077
1467,173774.3829413824
1468,167178.27627562743
1469,184873.76865146757
1470,123967.19774851699
1471,194623.8341140779
1472,95740.90303177985
1473,97047.96635347376
1474,152163.38091428988
1475,114734.2175213196
1476,374902.12514253415
1477,254904.4702589863
1478,291019.99414440483
1479,288880.3148511673
1480,496522.33868270507
1481,312542.9097763036
1482,201913.3910267191
1483,180015.72184269235
1484,166155.1640320671
1485,178304.72424475386
1486,195206.10752148076
1487,326639.71753013873
1488,237207.2172988578
1489,199121.79813760493
1490,228076.16466514414
1491,193836.67359164706
1492,97010.6894842458
1493,177943.56508695954
1494,292687.8174094624
1495,287751.45398311166
1496,234192.68641921293
1497,182723.57975632476
1498,167108.96988954575
1499,160750.2654672313
1500,158549.50940919988
1501,175343.91489104056
1502,153792.6822710813
1503,287893.6610680307
1504,234759.02363356124
1505,224847.70801616894
1506,184517.1672213856
1507,253650.07360162557
1508,202676.6382959337
1509,156683.00714033024
1510,146246.6920693922
1511,152408.8363884087
1512,180015.58983245966
1513,142239.31258458257
1514,155631.1250723967
1515,198551.07538070888
1516,150090.85946872956
1517,158371.55193132398
1518,133846.00806138452
1519,222884.62780675804
1520,135323.32086014847
1521,139541.0232070862
1522,169497.00813508383
1523,116494.64280312967
1524,123004.96518084615
1525,126812.19870142585
1526,117444.23763072827
1527,105987.0621341923
1528,132375.1017652087
1529,148798.30007826825
1530,175811.46940083278
1531,117131.5036004596
1532,101148.78238885019
1533,147674.1013815211
1534,122513.4220497198
1535,149464.26299169517
1536,109596.64144161783
1537,71392.22325306681
1538,145111.11095124373
1539,188515.43108163637
1540,97564.71164019243
1541,135349.6029978925
1542,143501.5493650599
1543,188297.76139175743
1544,82257.62873680207
1545,107072.4768922039
1546,130758.55562449279
1547,136290.28903815412
1548,132383.66800081212
1549,113508.46193148466
1550,136756.81483446827
1551,113241.80915382892
1552,137386.60488872946
1553,140221.91653907325
1554,114681.74856022825
1555,172049.093981399
1556,91677.48002955753
1557,108523.08239985537
1558,97876.61325247245
1559,77286.68174753975
1560,136689.63217486662
1561,125675.20060473538
1562,132431.0928126003
1563,122559.24635824464
1564,168156.32553868293
1565,148605.18509584462
1566,229357.07057834402
1567,79968.96780102843
1568,239605.1127555741
1569,142658.22980920033
1570,135225.40945744014
1571,123919.14218371498
1572,149160.09312784806
1573,235655.86999946795
1574,118041.23218874742
1575,207841.16871349997
1576,232576.6846754549
1577,187455.5559707527
1578,140712.09781009489
1579,146759.83123166472
1580,191513.49337205602
1581,149270.39072204358
1582,127216.77746427534
1583,314024.4332817668
1584,229830.16680624502
1585,144187.12411093767
1586,78700.30467267398
1587,103460.73953232422
1588,145540.86247489133
1589,99630.5977695431
1590,134100.98777372157
1591,97129.32096831524
1592,121983.81199388087
1593,122813.39842120021
1594,127530.1259930631
1595,113359.46904210943
1596,230160.57154786168
1597,186616.37895327504
1598,196637.8040038532
1599,166234.1833638923
1600,164287.29259821182
1601,69619.00744171231
1602,112623.46685260476
1603,71860.36211673125
1604,265931.6971910226
1605,244212.047082302
1606,170111.53291486722
1607,167934.2338575274
1608,212197.68856430045
1609,187321.039234731
1610,155336.11948043606
1611,139801.59597572152
1612,174638.8018845557
1613,166982.73290367064
1614,116098.64734330095
1615,84536.51155791979
1616,76432.12364521016
1617,90690.84597381654
1618,130368.19436651321
1619,140976.25488286503
1620,169360.3096214385
1621,141502.8550064898
1622,144854.63225671084
1623,267467.89144291886
1624,216526.9748773793
1625,120407.09077024784
1626,167183.96085627636
1627,190433.2787181261
1628,266635.08070367365
1629,173591.63612440313
1630,355691.2318368621
1631,216153.97485170938
1632,235362.1645119063
1633,167391.85355595883
1634,186252.17809843822
1635,177240.22219735978
1636,157028.5551579751
1637,194245.02677775186
1638,194030.51662117036
1639,179885.4318983581
1640,253905.03021729013
1641,171707.34936576724
1642,238442.59540004405
1643,224896.6587467731
1644,224767.25719448595
1645,212559.01885528903
1646,157603.15015669254
1647,154086.82757605988
1648,131226.84211612347
1649,138842.48188051622
1650,118634.80355490935
1651,120531.50078611089
1652,96090.2890350722
1653,98920.01382410384
1654,152783.99340556515
1655,141136.7132657974
1656,146191.5637059847
1657,152555.7402217257
1658,151880.88252714206
1659,120723.74032161129
1660,151886.45289289317
1661,455119.5710160575
1662,394304.78352223366
1663,366811.0758238494
1664,493729.30038730096
1665,307648.2271804554
1666,332056.22421958396
1667,361514.070431951
1668,334936.16061636235
1669,285624.693354439
1670,346978.200112393
1671,279353.75041835435
1672,472437.1751246248
1673,302072.32568167115
1674,243111.20033002822
1675,197356.5827536658
1676,194381.2136387707
1677,217133.78370140155
1678,467683.2714803094
1679,397969.8583503452
1680,331196.06538981246
1681,246467.50999439578
1682,311054.3805723981
1683,187213.3333845101
1684,174343.07790273862
1685,174892.86689638256
1686,172584.92815852113
1687,167799.17836274937
1688,191124.92379871587
1689,188657.36982030072
1690,190207.34376837005
1691,181445.50727362745
1692,251847.20536879168
1693,168483.44302091934
1694,179441.61777472854
1695,166872.17421306422
1696,279910.23709194805
1697,166972.3149448203
1698,353665.78668517247
1699,336734.0234718589
1700,251378.55168891573
1701,269157.33329451986
1702,254202.34620488386
1703,244893.98168722488
1704,286767.7382727889
1705,232760.37140757713
1706,325130.08629077754
1707,214942.90788823637
1708,205318.44540372424
1709,258678.18953949338
1710,217834.19424759565
1711,262838.4019501502
1712,253702.079634074
1713,269615.60189285653
1714,219166.78609217855
1715,205427.42468222024
1716,181947.08578769813
1717,171520.20381743598
1718,129966.87651846335
1719,200636.33415116582
1720,236374.89682825422
1721,158608.46863882407
1722,118073.47845903278
1723,157037.549903183
1724,211980.52799369924
1725,237006.81946546765
1726,191419.61450440047
1727,166317.4540334652
1728,174633.49809733234
1729,165140.86267635957
1730,154416.9587492339
1731,123172.61089434598
1732,128407.59985588827
1733,118527.17042183343
1734,127977.0825001319
1735,131156.8069954562
1736,117408.79118237416
1737,301914.28797378286
1738,223021.53628061115
1739,273274.20546983066
1740,232005.45714055336
1741,196161.53539326333
1742,171855.73693377437
1743,176750.80896066132
1744,302139.81339308695
1745,217763.47003973695
1746,185029.56293611336
1747,218119.2788388158
1748,231848.6384884356
1749,154112.2136379679
1750,132923.71921967468
1751,246794.216048515
1752,117709.89588038407
1753,149465.66800038662
1754,191938.9231714055
1755,168897.60574547143
1756,129415.86516480402
1757,121007.463758192
1758,145237.6668398598
1759,161074.22823284948
1760,167228.91178112398
1761,150312.27071042915
1762,174031.22286863383
1763,171452.09590217806
1764,117670.45964699818
1765,148627.7871425217
1766,186741.74389445691
1767,219903.04297965593
1768,143507.66481709597
1769,166115.79549496778
1770,149849.1424597694
1771,121578.83964575185
1772,139552.63446606664
1773,131265.3951562886
1774,143564.03617624662
1775,138563.13154651527
1776,122212.27387003048
1777,115253.67754569036
1778,139798.40814650684
1779,121312.26207027727
1780,167009.88520072438
1781,131471.31297665287
1782,93717.5770150132
1783,144801.1544438841
1784,103479.30244314004
1785,120022.79417089975
1786,143921.59023437157
1787,160890.86227929388
1788,62559.64075036024
1789,98810.36653032384
1790,89303.99256245288
1791,177944.42139093406
1792,156442.56501792528
1793,135715.12810793906
1794,146706.82476923868
1795,135980.33247472032
1796,121136.04533278957
1797,113391.62992719462
1798,127119.755643083
1799,110561.40452851121
1800,129908.21622866225
1801,129419.50128949944
1802,130389.8582211657
1803,149413.296438645
1804,144383.26961253714
1805,137402.8974374503
1806,119690.93661488597
1807,124293.45911405841
1808,116405.44850952315
1809,117136.85307317732
1810,141025.10474345728
1811,98900.61401056321
1812,99822.03919050789
1813,125866.85086141458
1814,93921.31951776595
1815,63324.85009283933
1816,101142.40279457864
1817,114496.49241945098
1818,139021.21086543918
1819,122939.22038601805
1820,56506.9801517851
1821,110487.10379419985
1822,144856.17034674835
1823,51116.858795130844
1824,130795.37429767828
1825,132969.18094896586
1826,103806.88148337748
1827,107737.09868358128
1828,139608.82749248395
1829,115423.60103126068
1830,136060.42437451624
1831,142332.3606639659
1832,92179.19141336462
1833,139798.9625722386
1834,123242.5246362171
1835,120478.98882065991
1836,125366.75083161765
1837,91936.17848058815
1838,124528.17088303735
1839,99964.77914857268
1840,147442.8558034669
1841,133242.07548444546
1842,91326.55826911275
1843,136255.88791986715
1844,134823.46474794616
1845,144457.1701815625
1846,154454.82393046754
1847,169790.62958253524
1848,59192.99464893854
1849,111453.93141731266
1850,122201.26614083612
1851,149211.9325277677
1852,128253.53443932076
1853,132116.41166044172
1854,165900.21632559536
1855,149614.62801725845
1856,221393.93417633045
1857,152244.4606521994
1858,137354.37336107084
1859,117831.97713519179
1860,149536.50335154132
1861,117416.37042450161
1862,294851.53980435757
1863,283443.0703719429
1864,283448.8077188158
1865,333801.92237038305
1866,322740.1162121513
1867,232760.24020398376
1868,304292.4837145061
1869,206647.13718385535
1870,229004.8221806406
1871,238080.62355848035
1872,174905.35340322903
1873,231790.69589370454
1874,145294.01929435163
1875,203548.704382822
1876,197299.27263527073
1877,209062.70751621964
1878,201015.67939323152
1879,132019.01545574842
1880,137227.5756818666
1881,248742.81892200778
1882,243218.2042598559
1883,193749.72469629344
1884,208556.54876621478
1885,233913.25604529897
1886,291754.09834355366
1887,208827.95950242516
1888,270496.1731998044
1889,173645.0451563846
1890,124181.12400175969
1891,129132.08715319274
1892,107088.2051274839
1893,129939.50133942359
1894,122316.7283872312
1895,138783.93809356017
1896,122178.23532713545
1897,118098.07786647472
1898,110028.3955730613
1899,154240.57947089817
1900,139644.5239252431
1901,169230.04331568792
1902,148758.5231522795
1903,211377.2632771129
1904,138833.74230424842
1905,194230.6997197173
1906,145045.28867650052
1907,206592.8103324601
1908,112124.02499734478
1909,136625.1882980395
1910,121878.08790552049
1911,202878.05806037644
1912,317318.8287292813
1913,147253.2440784891
1914,57446.341348714464
1915,323128.27373534685
1916,71576.90772570178
1917,242930.83507887248
1918,140917.2205878362
1919,168001.26236230397
1920,155810.6822092501
1921,394263.4171163026
1922,313971.3938901066
1923,221648.3813062598
1924,235379.8252478632
1925,209708.1963160775
1926,384594.06411769695
1927,137270.25724435365
1928,159439.18759187183
1929,123067.14277679856
1930,138511.6933604462
1931,143677.37389294474
1932,139222.42371610433
1933,175985.2416832753
1934,179361.04914911237
1935,173112.4549167721
1936,187554.8594345268
1937,182033.3273208889
1938,174343.94286631577
1939,241242.60541819804
1940,190729.12356984487
1941,169623.34959995368
1942,183531.0574958418
1943,203136.07064589404
1944,339899.3357053947
1945,374787.89315375267
1946,137453.39157303853
1947,232306.01299121598
1948,158295.91626186855
1949,243502.0451237596
1950,178203.0145927025
1951,255950.63927931763
1952,216583.3295931213
1953,168886.2267339718
1954,187913.80593844547
1955,132476.4235199596
1956,288366.9558807627
1957,151684.54452116863
1958,293534.1130092047
1959,143379.23488063057
1960,113684.000968517
1961,113753.67692619383
1962,96316.59819958026
1963,103166.95159451524
1964,108694.53763627798
1965,148539.69277947405
1966,137127.73840155633
1967,290166.8507172609
1968,446139.965125787
1969,388427.8732273085
1970,422547.606256795
1971,455033.4008045652
1972,373406.6942150125
1973,268744.8455502343
1974,318537.5552270229
1975,433413.06179148384
1976,272668.10292156984
1977,370966.41637961427
1978,364468.42441827594
1979,322746.22500796564
1980,197840.6100933889
1981,350386.67683977087
1982,223460.33328186796
1983,205922.51645146753
1984,169940.0936292447
1985,216227.8837232381
1986,217225.90740608488
1987,181952.74049600237
1988,179777.43514967826
1989,192099.26278113798
1990,213878.27176209586
1991,225589.265887223
1992,213978.15359878528
1993,173039.52567316225
1994,227059.41848415558
1995,184189.3651040203
1996,258657.4157641687
1997,302102.2226820829
1998,333677.9505800839
1999,268544.3503008445
2000,312698.03510276513
2001,277683.6424496886
2002,232502.06313254818
2003,245725.24855632597
2004,276556.45567056304
2005,220659.8423335441
2006,221723.75784084797
2007,250925.7905973133
2008,221113.84145582872
2009,194872.56607424843
2010,193369.63735392698
2011,129442.90724478265
2012,178764.12463192473
2013,183432.2066316388
2014,187155.90391746358
2015,198111.16351890354
2016,196080.66382251726
2017,194233.26901885116
2018,120971.85940687117
2019,133044.5308064084
2020,108220.00687934434
2021,106725.16116729441
2022,181044.8127090354
2023,140924.6477936371
2024,276544.4964648287
2025,358443.95099772786
2026,176604.03893858628
2027,159255.08887211437
2028,155683.65297635048
2029,169487.45828976837
2030,263923.85026819975
2031,223696.44943784678
2032,235008.15490254277
2033,248177.73878742487
2034,164801.64158255002
2035,213473.53840886467
2036,189804.42764571702
2037,201917.13265616665
2038,305796.8257779275
2039,211476.1605935594
2040,275684.52205174783
2041,273612.13297524466
2042,203777.31778152054
2043,171124.81483612646
2044,166428.13905903482
2045,204899.61484494258
2046,147941.67857940702
2047,148174.25142389332
2048,136730.28758896186
2049,137856.8903771892
2050,173039.66439278526
2051,107296.36656912017
2052,124223.47239974642
2053,146563.11923566263
2054,87941.26405967624
2055,158321.7479964445
2056,145042.625617075
2057,118942.83891315483
2058,219031.09882478806
2059,132995.83607031067
2060,172196.45730932758
2061,174730.15463705402
2062,134798.88098729865
2063,118280.17688973468
2064,141065.00514469107
2065,117424.72769555952
2066,160503.75132176743
2067,122607.8474002644
2068,143237.61626941172
2069,81699.3607116156
2070,109550.42487920584
2071,100068.32927961399
2072,132292.51740456806
2073,137916.24222649296
2074,168033.62767418567
2075,139102.76207914087
2076,121134.33398655373
2077,152453.1549816789
2078,131253.8398089128
2079,131056.00283803444
2080,119830.98868110914
2081,125731.10483129226
2082,122611.5555608291
2083,141720.6436242298
2084,110722.43060332435
2085,124045.06760999818
2086,116261.5139346324
2087,120995.28471496938
2088,104857.76309217724
2089,81417.29248821693
2090,129818.56447537283
2091,117349.55467808075
2092,125110.73400254642
2093,116784.52615629636
2094,105333.16772301443
2095,149375.19997051783
2096,87039.73050723865
2097,98110.94562262343
2098,145455.45859846336
2099,57932.279613354825
2100,95048.40933910653
2101,114578.89417585295
2102,120979.9054541622
2103,107935.10722269866
2104,122318.00881019411
2105,122114.21591373501
2106,71964.61620558014
2107,203385.11946056574
2108,115427.87057981621
2109,110961.77968443793
2110,131771.43696455675
2111,136792.14761302268
2112,137265.3979396241
2113,120192.44140497869
2114,116726.98977851197
2115,158376.31533317437
2116,119500.9238619486
2117,150605.22688237586
2118,122390.80927816532
2119,110665.26765607105
2120,111787.75242140685
2121,92383.84125250891
2122,112806.92249286643
2123,87110.77425369133
2124,157358.52920298668
2125,126460.01547447046
2126,155200.86867943863
2127,175694.91299486
2128,121170.0936544515
2129,93378.71468912707
2130,133907.98479053
2131,142692.46342767632
2132,111928.65932428035
2133,125335.23001784213
2134,119158.05791835909
2135,101914.15796701632
2136,79754.85315959576
