Id,SalePrice
1461,120271.23022446511
1462,164682.74817086777
1463,180866.70810055913
1464,192339.7064484724
1465,193868.80739280305
1466,176800.81876503633
1467,173157.32819337412
1468,168037.39265578717
1469,179977.09177658873
1470,123775.14276438336
1471,212878.77833896488
1472,89456.22694911568
1473,99565.54893091663
1474,152333.2883416104
1475,109902.79879395994
1476,386180.8002829453
1477,255702.6110496354
1478,286473.7761729672
1479,283147.46462154976
1480,559055.8418695083
1481,325716.74926792353
1482,203085.07744519354
1483,176360.2612516531
1484,168832.7740635612
1485,178153.10209845507
1486,186514.9556775308
1487,348685.8819418649
1488,236017.1263073247
1489,194678.89276360095
1490,230414.37954188974
1491,193476.6589466238
1492,92280.92425886948
1493,170614.11802144247
1494,293979.9031258998
1495,291507.10073459323
1496,238374.54119118536
1497,179984.71629371418
1498,162280.9030979076
1499,146919.11529696197
1500,163922.23662714937
1501,176913.63338826326
1502,161188.2775958814
1503,308580.7472774691
1504,233768.6056742815
1505,231159.2208360209
1506,181631.09969093095
1507,263646.0045647675
1508,195185.33936499862
1509,159869.83610903836
1510,151247.9746905815
1511,154396.70324784456
1512,172392.6533643041
1513,143832.95915671543
1514,152284.01905981923
1515,186821.77334065083
1516,151102.15668625617
1517,159667.1140429565
1518,127684.8828031413
1519,226540.49390020475
1520,134577.56355752732
1521,136360.56500569932
1522,170558.91645508492
1523,114481.38238560442
1524,113450.14397922759
1525,123815.6797600037
1526,122520.64516575269
1527,109840.35904270076
1528,131054.03856108552
1529,148267.4380931047
1530,166020.2577751056
1531,111591.04918526456
1532,91997.00269266851
1533,138835.8879039684
1534,116367.48585327544
1535,145642.3962562996
1536,108029.84571261558
1537,68433.23690874524
1538,141414.68705037195
1539,189637.20100337168
1540,105425.50847845
1541,134640.22055780873
1542,140667.0860889047
1543,191429.67588469974
1544,79156.24029536697
1545,105593.2288426239
1546,128209.80798443998
1547,136900.44109753423
1548,134603.103096779
1549,116517.08544148735
1550,140235.25976258787
1551,109371.02008022528
1552,141293.4303743125
1553,146620.68349967868
1554,114024.60206530387
1555,174044.5706869447
1556,76954.89951142858
1557,110520.99949177934
1558,91520.35355310982
1559,93337.94734870075
1560,132053.38699442026
1561,140471.9781699482
1562,131325.6631213607
1563,122627.75038402725
1564,158689.03035999686
1565,148091.8675352612
1566,226872.54762658384
1567,79760.73701164842
1568,246375.50704272705
1569,139430.02182716943
1570,139949.2654161007
1571,110734.72834462018
1572,144351.38399428234
1573,228738.8204187592
1574,118713.12022821882
1575,220114.78267729672
1576,235424.38847973634
1577,190888.13485201297
1578,147402.85424506693
1579,138405.95650283032
1580,188661.16600985642
1581,146882.24677134847
1582,130381.63278103927
1583,316641.13487863954
1584,236380.13335729757
1585,144251.95419205504
1586,80674.75573273304
1587,99477.23327892377
1588,144152.84295312277
1589,100611.80686492121
1590,136401.21020746313
1591,99202.27674924786
1592,126877.21610519872
1593,122316.55570120296
1594,129653.41419332083
1595,118493.1837435062
1596,234561.11094748235
1597,194573.39786653352
1598,204094.23262562373
1599,161516.86111892838
1600,165992.08729779633
1601,67257.43880692052
1602,113554.46443883868
