,recall,precision
0,-0.15,1.0
1,-0.049656668112006266,0.9998551627419942
2,0.009040418239887493,0.9997101804291237
3,0.05068666377598746,0.999565052770552
4,0.0829900014453396,0.9994197794745663
5,0.10938375012788124,0.9992743602485752
6,0.13169934667141894,0.9991287947991045
7,0.1510299956639812,0.9989830828317938
8,0.16808083647977498,0.9988372240513929
9,0.18333333333333338,0.9986912181617585
10,0.1971308950527417,0.99854506486585
11,0.20972708201587495,0.9983987638657266
12,0.2213144507689456,0.9982523148625428
13,0.23204267855941266,0.9981057175565456
14,0.24203041968522712,0.9979589716470704
15,0.25137332755197495,0.9978120768325373
16,0.2601496404594247,0.9976650328104472
17,0.2684241683677687,0.9975178392773786
18,0.27625120031760964,0.9973704959289832
19,0.28367666522132706,0.997223002459983
20,0.2907397649113065,0.997075358564165
21,0.29747422694073544,0.9969275639343793
22,0.3039092786725309,0.9967796182625339
23,0.3100704139038687,0.996631521239591
24,0.3159800028906792,0.9964832725555639
25,0.32165778265693934,0.9963348718995123
26,0.32712125471966247,0.9961863189595386
27,0.33238601044740645,0.996037613422784
28,0.33746599929965204,0.9958887549754248
29,0.3423737515732208,0.9957397433026683
30,0.34712056461142426,0.9955905780887484
31,0.35171665943996866,0.9954412590169218
32,0.3561713132926292,0.9952917857694645
33,0.3604929723474184,0.9951421580276673
34,0.36468934811675857,0.9949923754718311
35,0.36876750025576244,0.9948424377812642
36,0.37273390802233164,0.9946923446342769
37,0.37659453220560335,0.9945420957081782
38,0.3803548690088331,0.994391690679271
39,0.3840199971093208,0.9942411292228485
40,0.38759461890657854,0.9940904110131895
41,0.3910830967993002,0.9939395357235546
42,0.3944894851931955,0.9937885030261815
43,0.39781755882872916,0.9936373125922813
44,0.40107083792511455,0.9934859640920334
45,0.40425261056052475,0.9933344571945821
46,0.4073659526452391,0.9931827915680318
47,0.4104137457918624,0.9930309668794421
48,0.41339869334283785,0.9928789827948248
49,0.4163233347786729,0.992726838979138
50,0.41919005869931214,0.9925745350962827
51,0.42200111454493305,0.9924220708090976
52,0.42475862320026303,0.9922694457793554
53,0.4274645866076562,0.9921166596677579
54,0.4301208964980813,0.9919637121339309
55,0.43272934233540017,0.9918106028364211
56,0.4352916185574971,0.9916573314326896
57,0.43780933118764576,0.9915038975791095
58,0.44028400388071476,0.9913503009309592
59,0.4427170834612145,0.991196541142419
60,0.445109945003589,0.9910426178665662
61,0.447463896499418,0.9908885307553703
62,0.44978018315119384,0.9907342794596882
63,0.4520599913279624,0.9905798636292594
64,0.45430445221428517,0.9904252829127017
65,0.4565146451806228,0.990270536957506
66,0.4586916009002754,0.9901156254100312
67,0.4608363042354121,0.9899605479155
68,0.4629496969124185,0.9898053041179938
69,0.4650326800047523,0.9896498936604476
70,0.46708611623969176,0.989494316184645
71,0.46911083214375615,0.989338571331214
72,0.47110762004015194,0.9891826587396207
73,0.47307723991032546,0.9890265780481657
74,0.47502042113056664,0.9888703288939782
75,0.47693786409359706,0.9887139109130109
76,0.47883024172416067,0.9885573237400356
77,0.4806982008968268,0.9884005670086373
78,0.4825423637634805,0.9882436403512098
79,0.4843633289973145,0.9880865433989496
80,0.48616167295954993,0.9879292757818519
81,0.48793795079457225,0.9877718371287038
82,0.4896926974586914,0.9876142270670809
83,0.4914264286872938,0.9874564452233404
84,0.4931396419047642,0.9872984912226168
85,0.4948328170811892,0.987140364688816
86,0.4965064175395395,0.9869820652446104
87,0.498160890716723,0.9868235925114329
88,0.49979666888163754,0.9866649461094721
89,0.5014141698131083,0.9865061256576662
90,0.5030137974403645,0.9863471307736978
91,0.5045959424485185,0.9861879610739892
92,0.5061609828513117,0.9860286161736951
93,0.5077092845332328,0.9858690956866983
94,0.5092412017629493,0.9857093992256044
95,0.5107570776798561,0.9855495264017344
96,0.5122572447554149,0.9853894768251211
97,0.5137420252308317,0.9852292501045019
98,0.5152117315325166,0.985068845847314
99,0.5166666666666667,0.9849082636596876
100,0.5181071245942143,0.9847475031464417
101,0.5195333905873057,0.9845865639110762
102,0.5209457415683908,0.9844254455557682
103,0.5223444464329268,0.984264147681364
104,0.523729766356646,0.984102669887375
105,0.5251019550882567,0.9839410117719707
106,0.5264612592284031,0.9837791729319725
107,0.5278079184956499,0.9836171529628488
108,0.5291421659802078,0.9834549514587078
109,0.5304642283860751,0.9832925680122916
110,0.5317743262622191,0.9831300022149709
111,0.5330726742233938,0.982967253656738
112,0.53435948116114,0.9828043219262004
113,0.5356349504454909,0.9826412066105754
114,0.5368992801178706,0.9824779072956836
115,0.5381526630756395,0.9823144235659418
116,0.5393952872487205,0.9821507550043577
117,0.5406273357687085,0.9819869011925229
118,0.5418489871308436,0.9818228617106066
119,0.5430604153492082,0.9816586361373494
120,0.5442617901054834,0.9814942240500562
121,0.5454532768915827,0.9813296250245906
122,0.5466350371464659,0.9811648386353676
123,0.5478072283874117,0.9809998644553468
124,0.5489700043360188,0.980834702056027
125,0.5501235150391877,0.9806693510074377
126,0.5512679069853189,0.9805038108781343
127,0.5524033232159561,0.98033808123519
128,0.553529903433083,0.9801721616441891
129,0.5546477841022789,0.9800060516692212
130,0.5557570985519213,0.9798397508728729
131,0.5568579770686166,0.9796732588162222
132,0.5579505469890286,0.9795065750588308
133,0.5590349327882692,0.9793396991587368
134,0.560111256165002,0.9791726306724489
135,0.5611796361234059,0.9790053691549381
136,0.5622401890521356,0.9788379141596311
137,0.5632930288004122,0.9786702652384032
138,0.564338266751365,0.9785024219415709
139,0.565376011892746,0.978334383817885
140,0.5664063708851267,0.9781661504145226
141,0.5674294481276855,0.9779977212770807
142,0.5684453458216873,0.9778290959495686
143,0.5694541640317499,0.9776602739743995
