,recall,precision
0,-0.01,1.0
1,0.09034333188799373,0.9998551627419942
2,0.14904041823988748,0.9997101804291237
3,0.19068666377598745,0.999565052770552
4,0.2229900014453396,0.9994197794745663
5,0.24938375012788122,0.9992743602485752
6,0.27169934667141893,0.9991287947991045
7,0.2910299956639812,0.9989830828317938
8,0.30808083647977497,0.9988372240513929
9,0.32333333333333336,0.9986912181617585
10,0.3371308950527417,0.99854506486585
11,0.34972708201587493,0.9983987638657266
12,0.3613144507689456,0.9982523148625428
13,0.37204267855941264,0.9981057175565456
14,0.3820304196852271,0.9979589716470704
15,0.3913733275519749,0.9978120768325373
16,0.40014964045942464,0.9976650328104472
17,0.4084241683677687,0.9975178392773786
18,0.41625120031760965,0.9973704959289832
19,0.4236766652213271,0.997223002459983
20,0.43073976491130644,0.997075358564165
21,0.43747422694073546,0.9969275639343793
22,0.44390927867253094,0.9967796182625339
23,0.4500704139038687,0.996631521239591
24,0.4559800028906792,0.9964832725555639
25,0.46165778265693935,0.9963348718995123
26,0.4671212547196624,0.9961863189595386
27,0.4723860104474064,0.996037613422784
28,0.47746599929965206,0.9958887549754248
29,0.4823737515732208,0.9957397433026683
30,0.4871205646114242,0.9955905780887484
31,0.4917166594399687,0.9954412590169218
32,0.4961713132926292,0.9952917857694645
33,0.5004929723474184,0.9951421580276673
34,0.5046893481167586,0.9949923754718311
35,0.5087675002557625,0.9948424377812642
36,0.5127339080223317,0.9946923446342769
37,0.5165945322056034,0.9945420957081782
38,0.5203548690088331,0.994391690679271
39,0.5240199971093208,0.9942411292228485
40,0.5275946189065785,0.9940904110131895
41,0.5310830967993002,0.9939395357235546
42,0.5344894851931955,0.9937885030261815
43,0.5378175588287292,0.9936373125922813
44,0.5410708379251146,0.9934859640920334
45,0.5442526105605248,0.9933344571945821
46,0.5473659526452391,0.9931827915680318
47,0.5504137457918624,0.9930309668794421
48,0.5533986933428379,0.9928789827948248
49,0.5563233347786729,0.992726838979138
50,0.5591900586993122,0.9925745350962827
51,0.5620011145449331,0.9924220708090976
52,0.564758623200263,0.9922694457793554
53,0.5674645866076562,0.9921166596677579
54,0.5701208964980813,0.9919637121339309
55,0.5727293423354002,0.9918106028364211
56,0.5752916185574971,0.9916573314326896
57,0.5778093311876458,0.9915038975791095
58,0.5802840038807148,0.9913503009309592
59,0.5827170834612145,0.991196541142419
60,0.585109945003589,0.9910426178665662
61,0.587463896499418,0.9908885307553703
62,0.5897801831511938,0.9907342794596882
63,0.5920599913279624,0.9905798636292594
64,0.5943044522142852,0.9904252829127017
65,0.5965146451806228,0.990270536957506
66,0.5986916009002754,0.9901156254100312
67,0.6008363042354121,0.9899605479155
68,0.6029496969124185,0.9898053041179938
69,0.6050326800047523,0.9896498936604476
70,0.6070861162396918,0.989494316184645
71,0.6091108321437562,0.989338571331214
72,0.611107620040152,0.9891826587396207
73,0.6130772399103255,0.9890265780481657
74,0.6150204211305667,0.9888703288939782
75,0.6169378640935971,0.9887139109130109
76,0.6188302417241607,0.9885573237400356
77,0.6206982008968268,0.9884005670086373
78,0.6225423637634805,0.9882436403512098
79,0.6243633289973145,0.9880865433989496
80,0.6261616729595499,0.9879292757818519
81,0.6279379507945723,0.9877718371287038
82,0.6296926974586914,0.9876142270670809
83,0.6314264286872938,0.9874564452233404
84,0.6331396419047642,0.9872984912226168
85,0.6348328170811892,0.987140364688816
86,0.6365064175395395,0.9869820652446104
87,0.638160890716723,0.9868235925114329
88,0.6397966688816376,0.9866649461094721
89,0.6414141698131083,0.9865061256576662
90,0.6430137974403645,0.9863471307736978
91,0.6445959424485185,0.9861879610739892
92,0.6461609828513117,0.9860286161736951
93,0.6477092845332328,0.9858690956866983
94,0.6492412017629493,0.9857093992256044
95,0.6507570776798561,0.9855495264017344
96,0.6522572447554149,0.9853894768251211
97,0.6537420252308317,0.9852292501045019
98,0.6552117315325167,0.985068845847314
99,0.6566666666666667,0.9849082636596876
100,0.6581071245942143,0.9847475031464417
101,0.6595333905873058,0.9845865639110762
102,0.6609457415683908,0.9844254455557682
103,0.6623444464329268,0.984264147681364
104,0.663729766356646,0.984102669887375
105,0.6651019550882568,0.9839410117719707
106,0.6664612592284032,0.9837791729319725
107,0.6678079184956499,0.9836171529628488
108,0.6691421659802078,0.9834549514587078
109,0.6704642283860751,0.9832925680122916
110,0.6717743262622191,0.9831300022149709
111,0.6730726742233938,0.982967253656738
112,0.67435948116114,0.9828043219262004
113,0.6756349504454909,0.9826412066105754
114,0.6768992801178706,0.9824779072956836
115,0.6781526630756395,0.9823144235659418
116,0.6793952872487206,0.9821507550043577
117,0.6806273357687085,0.9819869011925229
118,0.6818489871308436,0.9818228617106066
119,0.6830604153492082,0.9816586361373494
120,0.6842617901054834,0.9814942240500562
121,0.6854532768915828,0.9813296250245906
122,0.6866350371464659,0.9811648386353676
123,0.6878072283874117,0.9809998644553468
124,0.6889700043360188,0.980834702056027
125,0.6901235150391877,0.9806693510074377
126,0.6912679069853189,0.9805038108781343
127,0.6924033232159561,0.98033808123519
128,0.693529903433083,0.9801721616441891
129,0.6946477841022789,0.9800060516692212
130,0.6957570985519214,0.9798397508728729
131,0.6968579770686166,0.9796732588162222
132,0.6979505469890286,0.9795065750588308
133,0.6990349327882692,0.9793396991587368
134,0.700111256165002,0.9791726306724489
135,0.701179636123406,0.9790053691549381
136,0.7022401890521356,0.9788379141596311
137,0.7032930288004122,0.9786702652384032
138,0.704338266751365,0.9785024219415709
139,0.705376011892746,0.978334383817885
140,0.7064063708851267,0.9781661504145226
141,0.7074294481276855,0.9779977212770807
142,0.7084453458216873,0.9778290959495686
143,0.7094541640317499,0.9776602739743995
144,0.7104560007449916,0.9774912548923844
145,0.7114509519281457,0.9773220382427242
146,0.7124391115827253,0.9771526235630018
147,0.7134205717983191,0.9769830103891745
148,0.7143954228040914,0.9768131982555667
149,0.7153637530185604,0.9766431866948627
150,0.7163256490977231,0.9764729752380977
151,0.7172811959815909,0.9763025634146509
152,0.7182304769391996,0.976131950752238
153,0.7191735736121544,0.9759611367769024
154,0.7201105660567638,0.9757901210130079
155,0.7210415327848205,0.9756189029832308
156,0.7219665508030779,0.9754474822085518
157,0.7228856956514742,0.9752758582082475
158,0.7237990414401505,0.9751040304998831
159,0.7247066608853082,0.9749319985993041
160,0.72560862534395,0.9747597620206272
161,0.7265050048475437,0.9745873202762334
162,0.7273958681346526,0.9744146728767589
163,0.728281282682566,0.9742418193310867
164,0.7291613147379687,0.9740687591463388
165,0.7300360293466851,0.9738954918278674
166,0.7309054903825278,0.9737220168792463
167,0.7317697605752876,0.9735483338022626
168,0.7326289015378912,0.973374442096908
169,0.7334829737927581,0.9732003412613704
170,0.7343320367973847,0.9730260307920247
171,0.7351761489691829,0.9728515101834245
172,0.7360153677095985,0.9726767789282934
173,0.7368497494275332,0.9725018365175155
174,0.7376793495620982,0.9723266824401274
175,0.7385042226047166,0.9721513161833084
176,0.7393244221206022,0.971975737232372
177,0.7401400007696314,0.9717999450707566
178,0.740951010326631,0.9716239391800168
179,0.741757501701102,0.9714477190398135
180,0.7425595249563949,0.9712712841279055
181,0.7433571293283583,0.9710946339201396
182,0.7441503632434766,0.9709177678904409
183,0.7449392743365122,0.9707406855108053
184,0.7457239094676712,0.970563386251287
185,0.7465043147393056,0.9703858695799923
186,0.7472805355121663,0.970208134963067
187,0.7480526164212267,0.9700301818646894
188,0.7488206013910814,0.9698520097470584
189,0.749584533650943,0.9696736180703854
